Feature,-10%,-5%,-1%,+1%,+5%,+10%
PeerScore,-2.3130604011346136,-1.1565302005673068,-0.23130604011346634,0.2275141378165273,1.137570689082601,2.275141378165195
RecruiterScore,-2.3485051485726274,-1.1742525742863137,-0.23485051485726416,0.2348505148572606,1.1375571813398722,2.275114362679737
MedianGPA,-5.382674301052383,-3.193111873505657,-0.6386223747011321,0.6386223747011357,3.101880105691208,5.473906068866825
AvgSalaryBonus,-2.704891927149145,-1.3168391974580445,-0.25801967107988233,0.25545227281547866,1.252576619831924,2.4468716120122593
EmployedAtGrad,-0.6640579250044283,-0.3338141880648351,-0.06616219957376401,0.06440806546418898,0.32093007609470803,0.6081117728090355
Employed3Mo,-1.5743609285218074,-0.8454281427286077,-0.17464360041229554,0.16425391407618406,0.8714233320700373,1.7646929218167386
AcceptanceRate,0.2184741381487214,0.10601811541205919,0.020522995302620473,-0.020344599088865323,-0.10097598060621138,-0.20029941960625663
GMAT_Combined,0.0,0.0,0.0,0.05928491448000983,0.2907078138974555,0.567916363100732
GRE_Final,-0.36771843308745034,-0.36771843308745034,0.0,0.22018091354596692,1.0796974888845696,1.483510548003121
